SMILES,logP,tPSA,QED,SAS,NP,MW,NATOM
Clc1ccc(nc1)C(=O)Nc1cccc(c1)CN1CCC(CC1)C(=O)NC1CCCCC1,5.050000000000001,74.33,0.6658902000601457,2.180027747358716,-2.003865844404453,455.0020000000004,32
OC(=O)Cc1c(C)nn(c1C)Cc1ccc(cc1F)NC(=O)c1ccc(cc1)C(F)(F)F,4.658500000000002,84.22,0.5396601120243126,2.2730503365603933,-2.0225527237890715,449.4040000000001,32
CCc1nc2c(n1CC(=O)Nc1cncc(c1)C(=O)c1cn(c3c1cncn3)C(C)C)cccc2,4.262000000000001,107.59,0.3597576879865622,2.745216678173943,-1.8695013809288883,467.5330000000002,35
CC1O[C@H](C)CN(C1)c1cc(nc(n1)N1CC2CC1C2)c1cnc(nc1)N,2.4391999999999996,93.29,0.8765834953565644,4.335147458424339,-1.1827528193590238,367.4570000000001,27
O=C(c1cncnc1C)NCCn1nc2n(c1=O)cccc2,0.41529999999999984,94.18,0.7327846147503578,2.490292587955988,-2.5675866554482365,298.306,22
CN(Cc1ccc(cc1)Cl)C[C@H]1Oc2c(cccc2C(=O)N(C1)C(C)C)NC(=O)c1ccncc1,4.741800000000002,74.77000000000001,0.5157397440725902,2.9901555952471472,-1.3053448247294657,493.0070000000002,35
OC(=O)CCN(c1ccc(cc1F)F)C(=O)c1ccc2c(c1)nc(n2C)CNc1ccc(cc1F)C(=N)N,4.881300000000002,137.33,0.192921314572988,2.7603069558978124,-1.8115546559770603,524.5030000000002,38
CCc1cc(ccc1C)Nc1cc(=O)n(c(=O)[nH]1)CCCC(=O)O,2.0887999999999995,104.19000000000001,0.7198163640809677,2.4507957410529553,-0.870529939316175,331.3720000000001,24
N(CC1CC1)C[C@@H]1CCC(CC1)c1nnn2c1c1cc[nH]c1nc2,3.2699,70.9,0.7568895941272621,3.0829933673702996,-0.8154296245629707,324.432,24
O=C(Nc1ccc(cc1)OCc1ccccc1)CCSc1ccccc1,5.459500000000002,38.33,0.5456341960279109,1.684116002950173,-1.4286187990705002,363.48199999999997,26
OC(=O)C(COc1ncc(c(c1)C)c1ccc(c(c1)Cl)c1[nH]cc(n1)C(F)(F)F)(C)C,5.6089,88.10000000000001,0.5062219714746762,3.0977570003056947,-0.7834875573144713,453.8480000000001,31
Nc1cn(COCCO)c(=O)[nH]c1=O,-1.3336,110.33999999999997,0.49192747543604665,2.710377346825741,-0.2896616485154072,201.18200000000002,14
COCCOc1ccc2c(c1)c(n[nH]2)c1ncnc(c1)N1CCN(CC1)C(=O)C,1.7165000000000001,96.47,0.6337716943647758,2.5301621742684777,-1.6868777453152963,396.4510000000003,29
CCNC(=O)c1cn2c(c1C)c(ncn2)Nc1cc(ccc1C)C(=O)NC(C)C,3.8324,100.42000000000002,0.59674572733679,2.521906652290456,-1.5961704152002276,394.47900000000016,29
OCC1O[C@H]([C@H](C1O)O)n1cnc2c1ncnc2Nc1ccc(cc1)I,0.8589999999999994,125.55,0.41371020631073174,3.5757738197917046,0.12082140362757306,469.23900000000003,26
CC1CN(CCN1C(=O)Cn1cnc2c1cccc2)c1sc(nc1c1nc2c([nH]1)cccc2)C(F)(F)F,4.795100000000002,82.94,0.3648711818181476,3.438352410314092,-1.4834203370972432,525.5600000000002,37
CCCNC(=O)Nc1ncc2c(c1)[nH]nc2c1ccnc(c1)C,3.3237000000000005,95.59,0.690159507679801,2.5732125002465605,-1.8238382581961743,310.36100000000005,23
O=C(c1ccc(cc1)C(F)(F)F)Nc1cncc(c1)C(=O)c1cn(c2c1cncn2)C(C)C,4.982300000000001,89.77,0.433927055804418,2.622706095565345,-1.4775430252605786,453.42400000000015,33
COc1cc(ccc1c1nccc2c1ccc(c2)S(=O)(=O)Nc1ncnc(c1)Cl)C(F)(F)F,6.3272,94.07,0.38444629680830417,2.6248989049298928,-1.2501961580667034,494.88200000000006,33
CC(NS(=O)(=O)c1ccc(c(c1)NCc1ccncc1)NC1CCCCC1)(C)C,6.132800000000001,83.12,0.6182559649635105,2.3843943774311693,-1.473940386495797,416.5910000000003,29
Cc1cccc(c1)NC(=O)c1ccc2c(c1)c1[C@@H](C)CNC(=O)c1[nH]2,3.9773000000000014,73.99000000000001,0.6704948617174441,2.819077600703803,-0.5455116379190961,333.3910000000001,25
Fc1cccc(c1)NC(=O)c1cc(ccc1N1CCCC1)S(=O)(=O)N1CCOCC1,3.8558,78.95,0.7845132985625249,2.1192643726308553,-2.397231385907603,433.5050000000003,30
OCCNCCN(c1ccc2c(c1)nc(cn2)c1cnn(c1)C)c1cc(OC)cc(c1)OC,3.1583999999999985,97.56,0.3576102185054833,2.8241194259649216,-1.162369061340124,448.5270000000002,33
O=C(Nc1noc(c1)C)CSc1nnc(s1)Nc1ccccc1C,3.763300000000001,92.94000000000001,0.647741939431951,2.256205379240855,-3.2761751073422416,361.45200000000006,24
O=C(Nc1noc(c1)C)CSc1nnc(s1)Nc1ccccc1C,3.763300000000001,92.94000000000001,0.647741939431951,2.256205379240855,-3.2761751073422416,361.45200000000006,24
CC(C1COC(=O)N1c1ccnc(n1)N[C@@H](c1ccc(cc1)CN1CCCC(C1)(F)F)C)C,4.937899999999999,70.58999999999999,0.6376115323782277,3.6515533534218703,-0.8897041512532847,459.54100000000034,33
O=C(Nc1ccc(cc1)SC(F)F)COC(=O)c1cc(ccc1O)S(=O)(=O)N1CCCC1,4.3786000000000005,113.00999999999998,0.43488992234680757,2.3181855971928247,-2.1001007041172928,486.51800000000026,32
O=C1NC(=O)C(=Cc2c[nH]c3c2cccc3)C(=O)N1,1.5748999999999995,91.06,0.5223394418714434,2.3540874050629785,-0.44089327141588425,255.233,19
N#Cc1cccc2c1c(O)cc(n2)C(=O)O,1.5102799999999998,94.21,0.7497723939568076,2.4125484753483324,-0.6858994146031747,214.17999999999998,16
O[C@@H]1CC(C1)NC(=O)c1ccc2c(n1)ccc(c2)Oc1ccc(cn1)C(F)(F)F,4.084900000000001,84.34,0.694167552721117,2.465104237760542,-1.3345592985887074,403.36000000000007,29
OC[C@@H]1CC(C([C@@H]1O)O)Nc1nc(NCc2ccccc2)nc(c1c1nc2c(s1)cccc2)C,3.3343000000000007,123.42,0.27500974541721745,3.6977985866527927,-0.5642784398283204,477.5900000000002,34
C[C@H](c1ccccc1)NC(=O)Nc1ncc2c(c1)[nH]nc2c1ccn(n1)C1COC1,3.7393000000000014,109.75,0.4737233701311348,3.296911851668159,-1.52280704242157,403.4460000000002,30
COc1cc(/C=C/C(=O)Nc2ccc(cc2N)C)ccc1OCC(=O)Nc1ccc(c(c1)Cl)Cl,6.289200000000001,102.68,0.27763453224345547,2.2267498373622896,-1.3090667564699174,500.3820000000002,34
CNc1ccc(cc1)C1OCCN(C1)c1nc(cc(=O)n1C)c1ccncc1F,2.7390000000000003,72.28,0.7322417919474218,3.108370772792762,-1.1382543424749243,395.43800000000005,29
O=C(Cc1ccccc1)Nc1cccc(c1)NC(=O)c1cccc(c1)Cl,4.919500000000001,58.2,0.6844719561213303,1.60698148946366,-1.6601949993530771,364.832,26
CCc1nnc(s1)NC(=O)c1cccc(c1)S(=O)(=O)N1CCCCC1,3.6191,92.26,0.8603966490582065,2.0976358515612574,-2.8129255316243547,380.4950000000003,25
COc1cc(cc(c1OC)OC)c1nc(c([nH]1)c1ccccc1)c1ccccc1,5.436500000000003,56.37,0.4795773064757665,2.061268767675072,-0.3811335894486725,386.451,29
Fc1cc(F)cc(c1)n1nc(OCCCN2CCC(CC2)c2noc3c2ccc(c3)F)ccc1=O,4.3774000000000015,73.39,0.36136928954253184,2.79002937124325,-1.7314107615421483,484.4780000000002,35
COc1ccc(c(c1)c1ccc2-c3cc(OCC4COc5c(O4)cccn5)nc(=O)n3CCc2c1)OC,3.764400000000001,93.93000000000002,0.39593424488562173,3.4443500155390563,-0.37146104550801345,499.5230000000003,37
CN1CCN(CC1)C(=O)[C@H](NC(=O)c1cccnc1Oc1ccccc1)COCc1ccccc1,3.229800000000001,84.0,0.513473975414912,2.711151522848958,-1.2214732185059338,474.56100000000026,35
