SMILES,logP,tPSA,QED,SAS,NP,MW,NATOM
CP(C#C)C,1.3186,0.0,0.30782357154941625,4.916538871798853,-0.27676606903016,86.07399999999998,5
CCCN(C(=C)CC)C,2.2519,3.24,0.5595774369430256,2.9747009169245526,-0.8192733499079777,127.23099999999998,9
CC[C@](C(=C)I)(CO)CN,1.9828000000000001,46.25,0.7432185484342031,4.128636437594872,0.5127680245431699,255.09899999999996,10
C#CC#C/C(=C(\C[C@@H](C#C)C)/C#C)/CC,2.6221999999999994,0.0,0.6057926439405151,5.0098561897232745,0.6506814721920466,194.27699999999996,15
NC(=O)COOC(=C(N=C)SNO)C#N,0.5313800000000002,129.96,0.13382035668973657,4.70940504188084,-0.11810430309702644,232.221,15
*/N=C(/N=C(C#N)CN)\CC,0.8827800000000001,74.53,0.43520633436584005,4.987420495448423,-0.3990001605180273,137.16600000000003,10
CC#CN(C(=C)[C@@](C#CC)(C#C)OC)C#CC(=O)C,1.3745000000000005,29.54,0.5618685120962134,5.331712629828491,0.4572463064283843,253.30099999999996,19
CC#CN(C(=C)[C@@](C#CC)(C#C)OC)C,1.4544000000000004,12.47,0.5060237225564702,5.223820805107891,0.25894309269054666,201.26899999999998,15
CC,1.0262,0.0,0.3727855551576051,2.7475679189493913,0.0251286675201,30.07,2
COC#CO/C(=C/C(=C/C)/C)/CC,2.8278999999999996,18.46,0.37751181908342857,4.30457513462421,1.1665165060677078,180.24699999999996,13
COOCN([C@@](SC(=O)CC#C)(N=O)CO)O/N=C/C,0.4568,110.02000000000001,0.15468692646555088,5.3528188663107965,0.27313270575262005,305.312,20
ONSCC(C[C@@](OC(=C)C)(C#CO)C)(N)N,2.051,113.75999999999999,0.14676249073421857,5.221447624787887,0.2767970219209824,261.347,17
N#C[C@H](N([C@@](/C(=C/NC(=O)/C(=C/C)/C(=O)C)/C)(C=O)Cl)C)O,0.8403799999999997,110.50000000000001,0.1026146650214007,4.974198665919476,0.0038302986599727026,327.76800000000003,22
FN[C@H](/C(=C\C(=C\C)\C)/OC#COC)Br,3.0039,30.49,0.21403646403986656,5.27251080510789,0.9754768781406136,278.121,15
NC(=O)COOC(=C(N=C)F)C#N,0.48298,97.70000000000002,0.1605357556441762,4.319623460416066,-0.35792623609241525,187.12999999999997,13
C[C@H]([C@@](CN=O)(P)N)C#CCC,2.0327,55.45,0.41042451619795295,5.337817182154744,0.3171272966482834,186.19499999999996,12
OOOON=O,0.020600000000000007,77.35,0.23117330725638902,4.662200740593855,1.2445304834152,95.01,6
C#C[C@@]([C@]([C@]([C@@H](O)C)(C(C)C)C#C)(C=C)N)([C@@H](O)C)C(C)C,2.882999999999999,66.48,0.4987729153264999,5.354912593959705,0.39708203795914554,305.46200000000005,22
N/C=C/[C@H](C/C=C(\C(=O)C=O)/C/C(=C/C)/CC)C,3.6261,60.160000000000004,0.3112442197653664,4.58628580460358,1.52141049193885,249.35399999999996,18
CO/C(=C\C(=C)C)/C#CC(=O)C(=C)C#C,1.8547,26.3,0.22837848987898735,4.418731935371964,0.6382148650738867,200.23699999999997,15
CC#CN(C(=C)[C@@](C(=C)CC)(C#CC)C#C)C,3.0218,3.24,0.4036899238512906,5.197471750662013,0.29511358090077644,225.33499999999998,17
CNC/C=C(/N=N/N(/C(=C(/N=N\*)\CN)/N=N/*)N)\C,2.4048,141.47,0.3302421303936614,5.7882311800068225,0.07534344009463499,252.286,18
N#CC[C@@H](NC(=O)O[C@H](C(=C)C=O)C)N,1.14588,105.21,0.3796061715687349,4.38578621705481,0.31397644881815334,211.22099999999995,15
*/N=N/N(C(=C(N=N*)CN)/N=N/*)N,1.355,129.44,0.3387699715295889,6.643993118803917,-0.24365825005510003,168.144,12
CC[C@@H](OC(=C)C(=C)CC)C,3.2813999999999997,9.23,0.435923048359233,3.6618017588649403,0.6421789665252182,154.253,11
C=CC#CC(=O)[C@@]([C@@H](C(=C)C)O)(CN)N,0.7387000000000001,89.33999999999999,0.3248286657409789,4.944101819670818,1.25537087508532,208.26099999999994,15
CNC/C=C(/CN(C(=C)CC)CCC)\C,3.1787,15.27,0.6197517195421796,3.3013861957269937,-0.07319132335778662,210.36499999999995,15
FN[C@H](/C(=C\C(=C\O[C@@H](/N=C(\CC)/C)C[C@@H](N)C)\C)/OC#COC)Br,4.592699999999999,78.10000000000001,0.10762153214477754,5.735022934846588,0.44531252575127994,420.32300000000004,25
CONC(=O)/C(=C/C)/C(=O)C,0.5902000000000001,55.4,0.27536795915086953,3.1836080286049224,0.08140781073739092,157.16899999999998,11
C[C@H](/C(=C/C=O)/ON)ON,0.6389,87.57,0.23536689128797006,4.679653502683629,0.8661142730956299,146.146,10
C=CC([C@]([C@@H](O)C)(C(C)C)C#C)(C=C)N,2.4126,46.25,0.5323394792616621,4.987720552573761,0.5823869890067468,207.31699999999995,15
NNCCO[C@@]([C@@](C#CC#CC)(OC)C)([C@H](/C=N/*)C=S)C#N,1.40268,92.66,0.15866521796075234,6.039978421016025,0.2630358758604217,319.41,22
C=CC[C@]([C@@H](N(C)C)C)([C@@H](CC)C)CC,3.9551,3.24,0.5762496871186169,4.240493916513079,0.10894030637532001,211.39299999999994,15
CNOC(=O)CC=C,0.631,38.33,0.42267913871178775,3.5224270116336003,0.44160598198382495,115.13199999999999,8
CNC/C=C(/CN(C(=C)CC)C[C@@H](NF)Br)\C,3.3547000000000002,27.299999999999997,0.29664667813923634,4.578997345067608,0.07965195105324703,308.239,17
C=CC(C=C)(C=C)N,1.9422000000000001,26.02,0.5420390007911916,4.5142283303149195,0.6070975323145626,109.17200000000001,8
N/C=C/[C@H](CC=C(C/C(=C/C)/CC)P)C,4.6907,26.02,0.5365308579921688,5.076122163800373,1.5125930611494804,225.31599999999997,15
C=CC([C@]([C@@H](C(=C)CC(=O)C(=O)C(=O)C)C)(C(C)C)C#C)(C=C)N,3.3414,77.23,0.28919933401861514,5.0336699259095505,0.5577701072089124,329.44000000000005,24
CCCN(C/C(=C/CNC)/C)OC,1.8163999999999998,24.5,0.4806083296173165,3.424873596162672,0.03349381919839995,186.29899999999998,13
C=CCC(=O)/C(=C(\C(=[PH3])C#CC#CI)/O)/C(=N/*)/C,2.048,49.66,0.1528147875687077,5.709452322136183,0.6242054234930315,372.122,18
C[C@H](/C(=C/C=O)/OC#CC)ON,1.0457,61.55,0.21666397085314495,4.842335978481042,1.110345175770025,169.17999999999998,12
CN(C(=C)CC)CCC#N,1.75558,27.03,0.5914848300408234,3.1856226211133833,-1.1663441843120799,138.214,10
N#CC[C@@H](NC(=O)O[C@H](C(=C)C=O)C)N,1.14588,105.21,0.3796061715687349,4.38578621705481,0.31397644881815334,211.22099999999995,15
C#CCC(=O)S[C@](N(CC#COC)O/N=C/C)(N=O)CO,0.5286,100.79,0.22919911511705968,5.506073816857601,-0.04128870908302853,313.33500000000004,21
FN[C@H](/C(=C\C=C\C(=O)C)/OC#COC)Br,2.1829,47.56,0.15957889911860143,5.068620419255168,0.9317233250300814,292.1039999999999,16
C[C@H](/C=C/N)CC=C(CF)P,2.9137999999999993,26.02,0.6511583375696373,5.3443512513202105,1.0975916236319272,175.18699999999998,11
C=CC[C@]([C@@H](N(C)C)C)([C@@H](CC)C)CC,3.9551,3.24,0.5762496871186169,4.240493916513079,0.10894030637532001,211.39299999999994,15
*/N=C(/N=C(\CN)/C)\CC,1.3791,50.739999999999995,0.4289896563734772,4.791568774959536,-0.12559818535773,126.183,9
*/N=N\C(=C(\N=C)/F)\CN,1.4011,63.099999999999994,0.34000553629380603,5.658806644782023,-0.2099494127573501,129.11800000000002,9
C=CC([C@]([C@@H](C(=C)CC(=O)C(=O)C)C)(C(C)C)C#C)(C=C)N,3.7722999999999995,60.16,0.40431766822007187,4.957697961623772,0.6383649313126954,301.43,22
*/N=N/C(=C(OOC(=O)N)C#N)N(/N=N/*)N,1.03028,164.04,0.1573702927972236,5.79471273568671,-0.2722204260672,212.129,15
CN(C(=C)CC)CC#C,1.4751,3.24,0.5136346892822888,3.62554238849646,-0.8300185992305333,123.19899999999998,9
C=CC(C=C)(C=C)N,1.9422000000000001,26.02,0.5420390007911916,4.5142283303149195,0.6070975323145626,109.17200000000001,8
ONSCC(C[C@@](OC(=C)C)(C#CO)C)(N)N,2.051,113.75999999999999,0.14676249073421857,5.221447624787887,0.2767970219209824,261.347,17
