SMILES,logP,tPSA,QED,SAS,NP,MW,NATOM
OCCC(=[P@H]([C@]([C@H](COC#CN(O)C)CO)(OC)CC)C)C,1.0223,82.39000000000001,0.25259347374181473,5.628129499025475,0.5457592552738286,335.38100000000014,22
C/C=C(/OO/C(=C(\C(=O)C=O)/CC(=C)C)/C)\C#C[C@H](N)C,2.8975,78.62,0.11365259281641099,4.925389488554325,0.8541137723799667,291.347,21
ONCC[C@@](/C(=N/*)/C(=C)OC#C)(/C(=C/C#N)/C)OCN(OC#C)O,1.1687800000000002,119.57,0.1266761351720282,5.913022274949044,0.304996807508448,333.32400000000007,24
C=C[C@H]([C@H]([C@H]([C@]([C@]([C@@H](C=O)NO)([C@@H](CC)C)I)([C@H](I)C)C#N)C)C)C,5.571279999999999,73.12,0.11740157930856028,5.832481523971751,0.512208728693672,574.2849999999999,25
CCC[C@](N(N([C@](N=O)(CC)C)OOC(=C)CC)O[C@@H](/C(=N/*)/C=C)O)(OC)Br,4.021400000000001,105.42000000000002,0.05316517145946153,6.051131387246583,0.465494040747069,466.35300000000007,28
NOC[C@@H](/C(=C(\[C@@]([C@@](C(=O)N)(N)C)(C(C=C)(C)C)ON=O)/O[C@H](C#C)C)/CC)C,4.1678,152.25,0.13806597389603864,5.4620219337619496,0.5419604418334631,410.51500000000016,29
NOC[C@@H](/C(=C(\[C@@]([C@@](C(=O)N)(N)C)(C(C=C)(C)C)ON=O)/N)/CC)C,3.7885,169.04000000000002,0.24250688009259708,5.1762288065867885,0.5226063313154972,357.4550000000001,25
C#CO[C@]([C@@](C(=O)O)(C(C)C)CC)([C@H](NO)CC)N=O,2.3416999999999994,108.22,0.339460751652687,5.184055873881739,0.134270068094025,286.328,20
CCOCN([C@](O[C@H](C(=C)COCCC)C#C)(C#C[C@](OCC)(CC)F)C)OC#N,3.52818,73.18,0.09942806021161328,5.433069918166652,-0.02533089454569327,424.5130000000002,30
CCOCN([C@](O[C@@H](C#CN)OF)(C#C[C@](OCC)(CC)F)C)OC#N,2.3906799999999997,99.20000000000002,0.19149089673503378,5.800231015917763,-0.16598118662358838,375.37200000000007,26
O=C[C@@H](/C=C(/[C@@](C(=O)N=C(/C(=N/*)/C(=C)N)[C@@H](C#C)N)(OC)C)\C)C,1.8791999999999998,120.13,0.2899589750489577,5.887383099169206,0.5805893456702121,331.3960000000001,24
C=NO[C@@](N(/C(=C(/C#CO)\C)/C#CBr)N=O)(OC#CC(=O)C#N)CC,1.69918,124.58000000000001,0.17009559526198564,5.797656947738941,0.3608221691123761,407.18000000000023,25
CCCC[C@](/C(=N/*)/O/C(=C/C)/C#N)(C#CC(=O)OC#C)C#CC=C,2.7964800000000003,71.67999999999999,0.1484271500241502,5.457870144200073,0.33321491460553204,321.3560000000001,24
O=CO/C(=N\C#C/C(=C(\C(=C(/OC#C)\C)\N)/CO)/NC)/C,1.5291,106.17,0.161724643317476,4.804851038014587,0.44319277096607623,291.30699999999996,21
NOON([C@@](N=O)(CC)C)N([C@@](CCC)(OC)Br)O[C@H](O)C,2.6003000000000007,119.08000000000001,0.1287798292335113,5.581985369470818,0.16660091751686365,389.247,22
C#CO[C@]([C@]([C@@](C=C)(OC)CC)(C(=O)C)C#N)([C@]([C@H](O)C)(C=C)C)C(=O)C(=C)CC,3.5210800000000004,96.62,0.2808158819551064,5.75477657375522,0.3601501172390933,415.5300000000002,30
*/N=C\OO[C@](N[C@@H]([C@@]([C@@]([C@@H]([C@@H]([C@@H](C=C)C)C)C)([C@H](I)C)C#N)([C@@H](CC)C)I)C=O)(C#CC)N,5.9589799999999995,109.73,0.024393605246256448,6.670367106409031,0.5183777102365674,683.3929999999999,33
OC[C@H](O[C@]([C@](C(O)(C)C)(C#CC)C)(N(CC)C)C(=C)C)O[C@@H](O)C,1.7008999999999996,82.39,0.3136055851725405,5.244458055367174,0.612811600163744,357.4910000000001,25
CC#COC[C@](C[PH3][C@@](/C(=C(/C(=N/*)/C)\O)/C#C)(/C(=N/*)/C)C)(O)C,1.9323,74.41,0.30780043628814746,6.3661831509955835,0.365347543387448,336.37200000000007,23
O=CCN(/C(=C/C)/[C@]([C@](N=C)(CO)C)([C@H](C=C)ON)C#C/C=C/C)O,1.9430000000000005,108.38000000000001,0.18001850514251921,5.823639196197178,1.0999438411121518,349.43100000000004,25
C=CC/C(=C(\C(=N\*)\C=C)/OO/C(=C/C)/C#C[C@H](N)C)/C(=O)C=O,2.5787999999999998,90.97999999999999,0.08070610983123414,5.511629624909377,0.7666159139950667,315.34900000000005,23
OCOC(=O)C#CC(=O)/C(=C(\OC#CC)/C=N/*)/[C@](C(=C)C#C)(CC)C,1.4442,85.19,0.11078732490563598,5.457014165734189,0.9030102698990577,340.35500000000013,25
FNO[C@@](C(=C)/C(=C(\C(=N\*)\C)/C)/C#CC(=C)C(C)C)(/C=N/*)C#C,3.7036,45.98,0.2576056595233078,6.029360934314935,0.03995189975014802,313.37600000000003,23
O=CO[C@](O/C(=C(/CC#C)\C)/[C@@H]([C@@H]([C@H](C=C)C)C)C)(CC)N,4.9262999999999995,61.55,0.2201903726010214,5.290090731611528,0.907979233861377,307.4340000000001,22
ON[C@H](/C(=C(\[C@](C=C)(F)N)/C(=C)C)/[C@](C(=C)CN)(CC(=O)C)O)C,3.0534999999999997,121.60000000000001,0.17647583213677998,5.223219715059505,0.4835288430791374,341.4270000000001,24
