SMILES,logP,tPSA,QED,SAS,NP,MW,NATOM
C#CCC(=C(C(=C)C(=O)C)C#CC)N=C,2.1329000000000002,29.43,0.2950130688746748,4.525837260815751,0.08327547483462006,199.25299999999996,15
NC(=C)CC#CO,0.8826000000000002,46.25,0.4584024114676431,4.569431278831772,0.5624295711769285,97.11699999999999,7
CC#C[C@H](CCOC(=C)/C(=C(/I)\C)/N)C,3.8917,35.25,0.3655164377418496,4.401167550670021,0.7334231875094266,319.18600000000004,15
*/N=C/[C@H](/C(=C/C)/C=C)N(C#CC)CC,2.3251,15.6,0.28035151695119276,5.645325420492506,0.6675667440466798,189.28199999999995,14
COC#CCC(=O)[C@](C(C)C)(C#N)CN,1.3778799999999998,76.11,0.6890596572293259,4.546988852445169,-0.061716446609513385,208.26099999999997,15
*/N=N/N/C(=C(/CC)\C)/C(=C\C=N\*)/C,2.9638,49.11,0.2989080435974037,5.365826964957764,0.32581795171148004,178.239,13
NO[C@H](C(=C)C(=O)[C@]([C@@H](C#C)Cl)(O)C)C,1.0823999999999998,72.55,0.31065673405841787,5.047597056900431,0.5672110692586866,231.679,15
CON,0.20680000000000004,35.25,0.37397768229049294,2.9924801155580596,0.17427827898390003,47.056999999999995,3
CO[C@H](C(=C)C(=O)[C@]([C@@H](C#C)Cl)(O)C)C,1.1381999999999999,46.53,0.4377735527673669,4.740919718023091,0.4142494907487867,230.691,15
*/N=N/N/C(=C(/CC)\C)/C(=C\C=N\*)/C,2.9638,49.11,0.2989080435974037,5.365826964957764,0.32581795171148004,178.239,13
C/C=C(/C#C[C@@](C(=O)C=O)(CC)C)\C#C,1.7536,34.14,0.39674687307630624,4.7615687341019735,0.40027926595742,202.25299999999996,15
NN[C@@H]([C@](C[C@@]([C@H]([C@H](O)C)CC)(/N=C/C(=O)O)NO)(C#C)CC)C#CCO,0.9532999999999996,160.43,0.1086125455482401,5.749625526291214,0.2592239233824926,382.4610000000002,27
O=CO[C@@H](/N=C(/C#CCCC(=[P@H](CO)O)C(=C)N=O)\OO)C=C,1.5029,138.01000000000002,0.06489471733462164,5.95401163434746,0.9638082393303999,344.26000000000005,23
COC(C#C)(C)C,1.0446,9.23,0.4452084643600875,3.373796437202812,0.14838721576302857,98.14499999999998,7
C[P@@H](=C(C(=C)N=O)C#CCC(=C)N)O,1.7564000000000002,75.68,0.4168850709741589,5.530002887380728,0.11761645727784997,212.18899999999996,14
O=NN=[P@@](P(=N*)CC)([C@@H](CC)C)N=O,4.1459,83.57999999999998,0.39454571353205703,6.388043402654468,0.04277857938419332,237.15999999999997,14
*/N=C(/C#C[PH2]=C)\N=C(\CO/C=C/C)/C,1.664,33.95,0.2286954135083065,6.124678591224213,0.22563442071614667,209.209,14
C[C@@H](C#C)Cl,1.2469,0.0,0.30884783486548867,4.131163621039889,0.31968928540153996,88.537,5
