SMILES,logP,tPSA,QED,SAS,NP,MW,NATOM
CCCO[C@@](C(=O)OC(=O)C)(C=S)CC,1.6512,52.6,0.3957668372586507,4.089661041794281,0.4732225368896867,232.30099999999996,15
*/N=C/[C@@H](C(=C)/N=C\N=C)CC(C)(C)C,2.8164999999999996,37.08,0.4742716014624835,5.5243036453445775,0.21905587596416662,192.28599999999997,14
CC[C@@](C(=O)/C(=C/C)/C#C)(ONCN)N,1.4289,90.36999999999999,0.24140253493655486,4.848295361320908,0.3375646916948533,211.26499999999996,15
OCC/C(=C(\N(C#C)C)/C#CCC)/CC,1.9688,23.47,0.5600485946472346,4.1255265803423775,0.7098057347254133,205.30099999999996,15
CCC#C[C@](O/C(=C/OC(=O)C#CC)/O)(OC)C,1.7023999999999997,64.99000000000001,0.27110215765966716,4.781828112295888,0.7214463933519055,252.26599999999993,18
CCC[C@@H]([C@@](/C=C/C)(N)C)CC,3.8064999999999998,26.02,0.6287198668689533,4.112606723029602,0.8907462151369749,169.31199999999998,12
CO[C@H](/C(=C\I)/C)C(=C)C#CC,2.9196999999999997,9.23,0.5685968697220102,4.714314607513301,1.1020730059261001,276.117,12
CCC[C@@]([C@@H](C(=O)Br)N=O)(ON)C,2.1922999999999995,81.75,0.44137009381099107,4.7395433054947915,0.1433256155155308,253.09599999999995,13
C#CC[C@@](C(=C)[C@@](N(C=C(C)C)N)(CC)N)(CC)I,4.7147,55.28,0.1365579426907469,5.222913950059434,0.09441372923740526,375.29799999999994,19
CC[C@@]([C@@H](C(O)(C)C)O)(OC)C,0.9332999999999999,49.69,0.6697425539084965,3.9679216541496505,0.7718941593799333,176.25599999999997,12
CC#CC#CC(=O)/C(=C/C(=S)N)/C#CO,0.8284000000000004,63.32000000000001,0.29851202029086155,4.584066195726994,0.92736702075072,217.24899999999997,15
C=COC(=C)C#CC#CCN,1.326,35.25,0.4588989123459755,4.352638797835691,1.5478533037268638,147.17699999999996,11
C=CCC(=O)/C(=N/*)/C(=C=O)CN(C)C,0.3565000000000001,49.74,0.3473920458392358,4.4913035330051,-0.24929490509616004,193.22599999999997,14
C#CO[C@@H](C(=O)[C@H](C(=O)O)C)/C(=C/[PH4])/C,0.49559999999999993,63.60000000000001,0.4240217427458625,5.12399979537932,0.9036793576292533,230.2,15
CNN([C@H]([C@H](C(OC)(C)C)N(C(CC)(C)C)Cl)N)C,2.8666,53.760000000000005,0.40594204103433773,4.677771662825392,0.15419667542535268,294.87100000000004,19
CCC/C(=C(\O)/C)/C#CCO,1.6142000000000003,40.46,0.46836118248672715,3.4620852169338345,0.6786299950730182,154.20899999999997,11
CCO[C@H]([C@](C#CF)(OC)N)N(C#C)OC,0.7352,56.95,0.3019203362472174,5.388083399465668,-0.26725016069026875,230.239,16
C#COC(=O)C#CF,0.05069999999999997,26.3,0.3266791240520532,4.808325912732502,-0.17832080247798748,112.05899999999998,8
O=NSN(O[C@@H](C#C)C)C#COC#CC,1.4871,51.13000000000001,0.23792121345404604,5.726220054638848,0.3838295937627933,224.24099999999996,15
CCCN(C(=[PH2]C(=O)C)C)CC(=O)C,1.3945,37.38,0.6309176394424327,4.050964425842266,-0.7128743788204072,217.24899999999997,14
COC#C[C@@H]([C@@](C(=O)[P@@H](=C)C)(OC)CC)N,1.2191,61.55,0.5663259058930586,5.629879945517255,0.474538173664425,245.25899999999993,16
O=NC/C(=N\*)/C(=C(C)C)[C@@](C(C#C)(C)C)(Cl)N,3.248,67.81,0.2693385954790035,5.3236600353728125,0.15165240711882777,254.74099999999999,17
C/C(=C\[C@](C=O)(OC#C)O)/ON(CC)O,0.027700000000000002,79.23,0.21379195195034428,5.239853941202565,0.28663543563682,215.20499999999998,15
CCC#C[C@@]([C@@H](C#CC)O)(/C(=N/*)/CC=O)C#CC#C,0.9013000000000002,49.660000000000004,0.45896587509380893,5.819065737823791,1.1206862743956152,252.29299999999995,19
C[C@@H](C(=O)/C(=C\C#CC#C)/O/C(=C/N)/OC)F,1.5549,61.55,0.4373144153767338,4.9804588835291455,0.6405040619739589,237.22999999999996,17
C[C@@](NC)(CCC)COOC#C,1.6944,30.49,0.2826877987490851,4.317263863096427,0.4636906981926834,171.24,12
CCC#CP(=C)[C@@](C(=O)OC#C)(C(=O)O)C#CN,0.5806999999999999,89.62,0.2440165758743733,5.609572842510465,0.2271734266956,265.205,18
[PH3]=NCOC#CC#C[C@](CCC)(C=C)C,2.7081999999999997,21.59,0.3037617798608511,5.7355693026371455,0.8681813992682134,223.25599999999994,15
OCO[C@](N(C(=O)C)C)(/C(=C/C)/O)C=C,0.7752,70.0,0.40362635932776103,4.519885987294126,0.7701071738786199,215.249,15
NC[C@@H]([C@@](CN)(CC)N)CC(=O)N=C,1.3457000000000001,107.49,0.48988609403982797,4.686617707611671,0.18391247351034293,200.28599999999997,14
C#C/C=C(/[C@@](C#CC)(C#N)C)\C#C/C=N/*,1.63768,36.15,0.4603432170896097,5.955679095462681,0.3983709847932,193.22899999999998,15
C=C[C@H]([C@@](O/C(=C\C#N)/CN)(OC)N)C,1.8507799999999996,94.28999999999999,0.2877313577640428,4.94835544782404,0.5552542857776801,211.26499999999996,15
C=NCC[C@@](C(=O)CC)(CC)C,2.4725,29.43,0.5615394117846466,4.035299222897915,0.354081450740025,169.26799999999997,12
*/N=N\OC#CC#CC,0.8187,33.95,0.2772254063651986,5.724028622610172,1.5735187072811334,107.09199999999998,8
C=NC[C@@](/C(=N/*)/CC)(C[C@](OC)(CC)C)NC,2.5565999999999995,45.980000000000004,0.6277754770613677,5.328142400611938,0.0853614521105111,240.37099999999998,17
*/N=N/[C@@H](C#C[C@@]([C@@](C#C)(Br)C)(N)C)N,2.0959,76.75999999999999,0.43305438360869286,6.223583795055589,0.07992489070348666,256.12699999999995,14
CCOC(=C=C(OO)CC)C#C[C@H](C#C)C,2.5618999999999996,38.69,0.2600364346978577,5.027925607090589,0.7173922142990561,220.26799999999997,16
CCC/C(=C/C#CC)/OO,2.1833000000000005,29.46,0.28159927260139667,4.002259110265257,1.6736549758535202,140.182,10
NCN/C(=C/OOON(C=O)C=C)/CC,1.8673999999999997,86.05000000000001,0.1426016389055902,4.782397659141628,0.40276672790738666,217.22499999999994,15
CCO/C(=C(\O/N=C(\CP)/C)/N=O)/OC,1.8298999999999996,69.48,0.22137646753783835,4.609283497415583,-0.23273639590342668,234.19199999999998,15
CCCO[C@@](C(=O)OC(=O)C)(C=S)CC,1.6512,52.6,0.3957668372586507,4.089661041794281,0.4732225368896867,232.30099999999996,15
C=N/C=N\C(=C)[C@H](C(=O)C#CF)CC(C)(C)C,2.7809,41.79,0.4108910482907869,5.110587135277397,0.01654739749821173,236.28999999999994,17
CC[C@@](C(=O)OC#CC#CC)(ONCN)N,0.8076999999999999,99.6,0.2404787790827627,4.861594658968943,1.0755687520666126,225.24799999999996,16
CCC#CC(=C(CC)CC)N(C#C)C,2.9964000000000004,3.24,0.48708302778670115,4.085842747854301,0.4227658945872285,189.302,14
CCC#C[C@](O/C(=C/OC(=O)C#CC)/O)(OC)C,1.7023999999999997,64.99000000000001,0.27110215765966716,4.781828112295888,0.7214463933519055,252.26599999999993,18
CCC[C@@H]([C@@](/C=C/C)(N)C)C/C(=C(/O)\C)/CCC,5.418699999999999,46.25,0.4855048030771301,4.343053366242052,0.821258442343928,253.42999999999995,18
