SMILES,logP,tPSA,QED,SAS,NP,MW,NATOM
FC#C[C@](/C(=C/C)/[C@](C(=O)C(=C)C)(C=C)CC)(/C(=N/*)/Cl)C(=O)CC,4.6578,46.5,0.26265066506030826,5.54993547348079,0.24455664692389206,350.841,24
CCC(=O)N(/C(=N\C(=C)O)/C(C(=C)I)(C)C)/C(=C(\C(O)(C)C)/O)/OC,3.7720000000000002,102.59000000000002,0.22953410844241248,4.255554461983094,0.21661603007737196,466.3160000000002,25
C=C[C@H]([C@@](CCC([C@](C(=O)CC)(/N=C/C)C)(C)C)(NO)CC)C,4.961899999999998,61.69,0.33230207728683875,5.1096303998190695,0.39103755193951306,324.509,23
C=CCN([C@](C(=[PH2][C@H](C=C)C)N)([C@@](O[C@]([C@](N[C@@H](OC(=C)C(=C)C)C)(C#CO)/C=C/C)(C[P@@H](=C)O)C=C)(CN)C)OC)CO,4.5348999999999995,155.69,0.025647008594484082,7.055236449021864,0.3037531818652545,654.7700000000001,44
CC[C@@H]([C@@](C(C)C)(Cl)O)C(=O)OC(=O)OC(=C=N*)C#CC(=O)CC,2.2762000000000002,102.25999999999999,0.1488868218643445,5.325267648037004,0.4287608276679119,356.78200000000015,24
CC[C@@H]([C@@](C(C)C)(Cl)O)C(=O)OC(=O)OC(=C=N*)C#CC(=O)CC,2.2762000000000002,102.25999999999999,0.1488868218643445,5.325267648037004,0.4287608276679119,356.78200000000015,24
C=CON(/C(=N/C(=C(\OO)/C)/C(=C(\C#C)/OC)/C(=C=N*)C(=C)C=C)/C)C,3.4691,75.88000000000001,0.13019609556364922,5.397271357287642,0.3767592662321186,356.40200000000016,26
C=CON(/C(=N/C(=C(\OO)/C)/C(=C(\C#C)/OC)/C(=C=N*)C(=C)C=C)/C)C,3.4691,75.88000000000001,0.13019609556364922,5.397271357287642,0.3767592662321186,356.40200000000016,26
*/N=N/C(=C=O)C(=C=O)[C@@H](N([C@](C=O)(CC)C)/C(=N/*)/C(=O)N)C#N,-0.013420000000000171,158.41,0.16294024223463144,6.2249204291020925,-0.226230462597768,316.27700000000004,23
CCO[C@](C#CC#C/C(=N/*)/C(=O)C)(C#CC#CC(=O)ON)S,0.27409999999999984,90.97999999999999,0.24250819076387045,5.4139210076649045,0.3643758985424261,315.33,22
