SMILES,logP,tPSA,QED,SAS,NP,MW,NATOM
Cn1ccc(C(=O)Nc2cccc(CN3CCC(C(=O)NC4CCCCC4)CC3)c2)n1,3.735099999999999,79.26,0.7469719739242128,2.2412483189870116,-2.171008481812171,423.5610000000003,31
O=C(Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1)c1cnccn1,3.7916000000000007,87.22000000000001,0.7465781557134423,2.2034381076598777,-1.985138625387597,421.54500000000024,31
O=C(Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1)C1CC1,4.097799999999999,61.440000000000005,0.7874151465854853,1.9956793395344583,-1.7282682737131247,383.5360000000003,28
Cc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1,3.9846999999999992,32.34,0.9197089938736192,1.8379266845697018,-1.6891845595050128,314.4730000000001,23
O=C(Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1)c1ncnc2[nH]cnc12,3.6679,115.90000000000002,0.518898973577144,2.5791630924230162,-1.531018260749147,461.5700000000003,34
O=C(Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1)c1cncnc1,3.7916000000000007,87.22000000000001,0.7465781557134423,2.2266859521231073,-1.7973305926959193,421.54500000000024,31
O=C(Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1)c1cnccn1,3.7916000000000007,87.22000000000001,0.7465781557134423,2.2034381076598777,-1.985138625387597,421.54500000000024,31
N#Cc1cccc(C(=O)Nc2cccc(CN3CCC(C(=O)NC4CCCCC4)CC3)c2)n1,4.268280000000001,98.12,0.7034437210460663,2.3553722953981193,-1.8926904279452874,445.5670000000003,33
O=C(Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1)C1CCCO1,3.8667999999999996,70.67,0.7492553876745155,2.62641049526594,-1.5548133854574828,413.56200000000035,30
Cc1cc(NC(=O)C2CCN(Cc3cccc(N4CCN(C)CC4)c3)CC2)on1,2.5992999999999995,64.85000000000001,0.8366939298733788,2.318616020422324,-2.1427480332308546,397.52300000000025,29
O=C(NC1CCCCC1)C1CCN(Cc2cccc(-n3nnnc3C3CC3)c2)CC1,3.5294,75.94,0.7943547080205292,2.393231200570357,-2.055248003332983,408.55000000000024,30
Cc1ccc(CN2CCC(C(=O)NC3CCCCC3)CC2)cc1,3.9847,32.34,0.9197089938736192,1.7860821380714214,-1.5137704161039696,314.4730000000001,23
CC(C)C(NC(=O)C1CCN(Cc2cccc(NC(N)=S)c2)CC1)C(=O)O,2.8816,107.69000000000001,0.5239679978626437,2.5902375566659046,-1.5111827114183483,392.52500000000015,27
NS(=O)(=O)c1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1,4.104799999999999,92.5,0.818264724278706,2.048431152665323,-1.9284690871486148,379.52600000000024,26
NC(=S)Nc1cccc(CN2CCC(C(=O)Nc3ccc4c(c3)OCO4)CC2)c1,3.7057,88.85000000000001,0.6508725013965321,2.1890901962465,-1.6816264080492376,412.5150000000002,29
CC(C)C(=O)Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1,4.3438,61.440000000000005,0.7795784234312377,2.0205221600472782,-1.6825571475599568,385.55200000000025,28
Cc1cncc(C(=O)Nc2cccc(CN3CCC(C(=O)NC4CCCCC4)CC3)c2)c1,4.705,74.33,0.7107687476891285,2.2034530575324123,-1.7806677927809902,434.5840000000003,32
O=C(Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1)c1ccc(F)nc1,4.535700000000001,74.33000000000001,0.6652462833644246,2.2136128590212465,-1.9123450573162033,438.54700000000025,32
Cc1nn(C)cc1C(=O)Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1,4.043499999999999,79.26,0.7231655411168219,2.282783815974531,-2.0693033958107594,437.5880000000003,32
O=C(Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1)c1ccncn1,3.7916000000000007,87.22000000000001,0.7465781557134423,2.2429574652253894,-1.8961306497865325,421.54500000000024,31
CS(=O)(=O)Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1,4.201599999999999,78.51,0.7789119672504984,2.0666390487511066,-1.8081856827250105,393.5530000000003,27
O=C(Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1)c1ccno1,3.9896000000000003,87.47000000000001,0.7599313177084225,2.2876637180528743,-2.052898986265917,410.51800000000026,30
