SMILES,logP,tPSA,QED,SAS,NP,MW,NATOM
O=C(Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1)c1ccc2c(c1)OCO2,4.730300000000001,79.9,0.6667224769588975,2.1990349385768617,-1.4824413856093206,463.5780000000004,34
O=C(Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1)c1cc2cccnc2[nH]1,4.8779,90.12,0.5071144167816376,2.3851618616537866,-1.6713123330915292,459.5940000000003,34
O=C(Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1)c1cccc(F)n1,4.535700000000001,74.33000000000001,0.6652462833644246,2.2678570277557384,-1.9020512445405782,438.54700000000025,32
O=C(Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1)c1cc(Cl)ccn1,5.050000000000001,74.33000000000001,0.6658902000601459,2.201255538921991,-1.9327514350736406,455.00200000000024,32
O=C(Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1)c1cc2ccncc2[nH]1,4.8779,90.12,0.5071144167816376,2.3928506308845545,-1.6508813682370589,459.5940000000003,34
COc1ncccc1C(=O)Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1,4.405199999999999,83.56,0.6661391827750026,2.206410756936581,-1.8634714670792818,450.58300000000037,33
O=C(Cc1ccccc1)Nc1cccc(CN2CCC(C(=O)Nc3ccccc3)CC2)c1,4.802400000000002,61.440000000000005,0.5736348156474257,1.8316383381406176,-1.6415681884833124,427.5480000000001,32
O=C(Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1)c1cccnc1,4.396600000000001,74.33000000000001,0.7409251337696822,2.0809787670005377,-1.8235541463736613,420.55700000000024,31
CN(C(=O)Cc1ccccc1)C(=O)Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1,4.982300000000002,81.75,0.5952952655934705,2.365452819522474,-1.3929037076391468,490.6480000000005,36
O=C(CC1CCc2cccnc21)Nc1cccc(CN2CCC(C(=O)NCc3ccccn3)CC2)c1,4.4654000000000025,87.22,0.5045428146570854,2.919601980092386,-1.717454810059638,483.6160000000003,36
COc1cc(CC(=O)Nc2cccc(CN3CCC(C(=O)NC4CCCCC4)CC3)c2)cc(Cl)n1,4.9875,83.56,0.5201220827330368,2.4012965456529987,-1.8441965545536947,499.05500000000035,35
Cn1nc(C(C)(F)F)cc1C(=O)Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1,4.846800000000002,79.26,0.6051163980443862,2.5555350418103053,-1.8343332624187514,487.5950000000005,35
Cn1c(=O)cccc1C(=O)Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1,3.7002999999999995,83.44,0.707450569302708,2.3148972397301026,-1.5894854450230784,450.58300000000037,33
COc1ncccc1C(=O)Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1,4.405199999999999,83.56,0.6661391827750026,2.206410756936581,-1.8634714670792818,450.58300000000037,33
O=C(Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1)C1CC1,4.097799999999999,61.440000000000005,0.7874151465854853,1.9956793395344583,-1.7282682737131247,383.5360000000003,28
Cn1cc(C(=O)Nc2cccc(CN3CCC(C(=O)NC4CCCCC4)CC3)c2)cn1,3.7351,79.26,0.746971973924213,2.218454472833166,-2.1911651481982677,423.56100000000026,31
Cc1nn(C)cc1C(=O)Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1,4.043499999999999,79.26,0.7231655411168219,2.282783815974531,-2.0693033958107594,437.5880000000003,32
COC(=O)c1cncc(C(=O)Nc2cccc(CN3CCC(C(=O)NC4CCCCC4)CC3)c2)c1,4.183199999999999,100.63,0.5876563225659462,2.2855838266887947,-1.6147939488170795,478.5930000000004,35
O=C(NC1CCCCC1)C1CCN(Cc2cccc(NC(=O)c3cn[nH]c3)c2)CC1,3.7247000000000003,90.12,0.6826619508581493,2.2792348718990283,-1.955554799721993,409.53400000000016,30
N#Cc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1,3.547979999999999,56.13,0.9245367337277465,2.005195880913094,-1.933462283138437,325.45600000000013,24
O=C(Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1)c1ncccn1,3.7916000000000007,87.22000000000001,0.7465781557134423,2.25958197917298,-1.7900938873061127,421.54500000000024,31
COc1cncc(C(=O)Nc2cccc(CN3CCC(C(=O)NC4CCCCC4)CC3)c2)n1,3.8001999999999994,96.45,0.6698475372747067,2.3596573915519663,-1.7974297234073724,451.5710000000003,33
O=C(Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1)c1cnccn1,3.7916000000000007,87.22000000000001,0.7465781557134423,2.2034381076598777,-1.985138625387597,421.54500000000024,31
O=C(Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1)c1cccnn1,3.7916000000000007,87.22000000000001,0.7465781557134423,2.259904548910935,-1.979998442565145,421.54500000000024,31
CC(C)(O)C(=O)Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1,3.4586999999999994,81.67,0.6842761000941875,2.2216193305268543,-1.2969118635045966,401.5510000000003,29
O=C(Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1)c1ccc(O)nc1,4.102200000000002,94.56,0.6418983670382227,2.329366705175092,-1.7940694208893282,436.55600000000027,32
CC1(C)CN(CC(=O)Nc2cccc(CN3CCC(C(=O)NC4CCCCC4)CC3)c2)C1,3.9675,64.68,0.679645150366328,2.2985088260814823,-1.5333673411378215,440.63200000000035,32
O=C(Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1)c1ncccc1O,4.102200000000002,94.56000000000002,0.6418983670382227,2.2265657126192604,-1.590340438097984,436.55600000000027,32
