SMILES,logP,tPSA,QED,SAS,NP,MW,NATOM
O=C(Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1)c1cncnc1,3.7916000000000007,87.22000000000001,0.7465781557134423,2.2266859521231073,-1.7973305926959193,421.54500000000024,31
O=C(Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1)c1cnns1,3.8531,87.22000000000001,0.7372967266981291,2.3748520047661614,-2.147842596226884,427.57400000000024,30
O=C(Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1)c1ccncc1,4.396600000000001,74.33000000000001,0.7409251337696822,2.0888649884713733,-1.778291488345984,420.55700000000024,31
CC(C)(C)NC(=O)C1CCN(Cc2cccc(NC(=O)CN3CC(C)CC(C)C3)c2)CC1,4.069399999999999,64.68,0.7046282245102262,2.9916406102100233,-1.7251882915428811,442.64800000000037,32
COc1cccc(C(=O)Nc2cccc(CN3CCC(C(=O)NC4CCCCC4)CC3)c2)c1,5.010200000000001,70.67,0.6477158896100087,2.0406391223211973,-1.6626445700923727,449.5950000000003,33
O=C(Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1)c1ccccn1,4.396600000000001,74.33000000000001,0.7409251337696822,2.0950607619286856,-1.9080750779110804,420.55700000000024,31
O=C(NC1CCCCC1)C1CCN(Cc2cccc(F)c2)CC1,3.8153999999999995,32.34,0.9215277408057058,1.859111299954316,-1.9762524896331524,318.4360000000001,23
CC(C)(C)NC(=O)C1CCN(Cc2cccc(NS(C)(=O)=O)c2)CC1,3.6674000000000007,78.51,0.8361003082041413,2.090484720339539,-1.8158343245985114,367.51500000000016,25
Cc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1,3.9846999999999992,32.34,0.9197089938736192,1.8379266845697018,-1.6891845595050128,314.4730000000001,23
Cc1cc(C(=O)Nc2cccc(CN3CCC(C(=O)NC4CCCCC4)CC3)c2)[nH]n1,4.033099999999999,90.12,0.6617771575464202,2.3874344728331653,-2.050474842568203,423.56100000000026,31
COCCOc1cn(CC(=O)Nc2cccc(CN3CCC(C(=O)NC4CCCCC4)CC3)c2)nn1,3.0046999999999997,110.61000000000001,0.45832838217218613,2.6025426039687964,-2.0835528055641195,498.62800000000044,36
CN(C)c1cnc(C(=O)Nc2cccc(CN3CCC(C(=O)NC4CCCCC4)CC3)c2)cn1,3.8575999999999997,90.46000000000001,0.6522957578113134,2.42464812539005,-1.9201023004640385,464.6140000000003,34
COc1ccc(C(=O)Nc2cccc(CN3CCC(C(=O)NC(C)C)CC3)c2)nn1,2.8758999999999997,96.45,0.7266345663783113,2.2297972906567427,-2.1477743191965097,411.50600000000014,30
O=C(Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1)C1CCCO1,3.8667999999999996,70.67,0.7492553876745155,2.62641049526594,-1.5548133854574828,413.56200000000035,30
COc1cnn(CCC(=O)Nc2cccc(CN3CCC(C(=O)NC4CCCCC4)CC3)c2)c1,3.9832,88.49000000000001,0.5885393666509084,2.399097176339101,-1.9343418580647735,467.61400000000043,34
Cc1nccn1CC(=O)Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1,3.892899999999999,79.26,0.6949942351359838,2.2791394098897335,-2.0758392464510096,437.58800000000036,32
CCOCC(=O)Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1,3.7242999999999995,70.67,0.7010231428889907,2.0867852511915537,-1.9067989971784585,401.5510000000003,29
COC(=O)c1cnn(CC(=O)Nc2cccc(CN3CCC(C(=O)NC4CCCCC4)CC3)c2)c1,3.3711,105.56,0.5618584174535706,2.364239576879198,-2.0482730876371367,481.59700000000043,35
O=C(Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1)c1cnccn1,3.7916000000000007,87.22000000000001,0.7465781557134423,2.2034381076598777,-1.985138625387597,421.54500000000024,31
Cc1nccc(C(=O)Nc2cccc(CN3CCC(C(=O)NC4CCCCC4)CC3)c2)n1,4.1,87.22,0.7224860093125565,2.2776029334629335,-1.916551345230072,435.5720000000003,32
Cc1nn(C)cc1C(=O)Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1,4.043499999999999,79.26,0.7231655411168219,2.282783815974531,-2.0693033958107594,437.5880000000003,32
CC(O)C(=O)Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1,3.0686,81.67,0.7009256967932649,2.533934077120483,-1.5695974768339567,387.5240000000002,28
COCC(=O)Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1,3.3342,70.67,0.754672358849162,2.0283545532096703,-1.9074667851869034,387.5240000000002,28
COC(C)C(=O)Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1,3.7226999999999997,70.67,0.735296716202114,2.5509279553692217,-1.7681303123960619,401.5510000000003,29
COCCC(=O)Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1,3.7242999999999995,70.67,0.7010231428889907,2.070242394048698,-1.7768664376979757,401.5510000000003,29
CCC(=O)Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1,4.097799999999999,61.440000000000005,0.801518965449409,1.9807750742640557,-1.8402838289614922,371.52500000000026,27
CS(=O)(=O)CCC(=O)Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1,4.2033,95.58000000000001,0.6362473203100821,2.2061993329730267,-1.8307905826225574,449.6170000000004,31
O=C(Cc1ncccn1)Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1,3.7204999999999995,87.22,0.6967019617733566,2.286338665472858,-1.8363758296966401,435.5720000000003,32
COCC(=O)Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1,3.3342,70.67,0.754672358849162,2.0283545532096703,-1.9074667851869034,387.5240000000002,28
COCC(=O)Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1,3.3342,70.67,0.754672358849162,2.0283545532096703,-1.9074667851869034,387.5240000000002,28
CCOCCC(=O)Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1,4.114399999999999,70.67,0.603351848203451,2.1243955181493313,-1.8573089607710764,415.5780000000003,30
COCC(=O)Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1,3.3342,70.67,0.754672358849162,2.0283545532096703,-1.9074667851869034,387.5240000000002,28
O=C(Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1)C1CCOCC1,4.1144,70.67,0.7260547213134593,2.197828133019133,-1.5478637355254998,427.5890000000004,31
Cn1cnc(C(=O)Nc2cccc(CN3CCC(C(=O)NC4CCCCC4)CC3)c2)c1,3.7351,79.26,0.746971973924213,2.3250206266793203,-1.7628260443068868,423.56100000000026,31
O=C(Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1)C1CCCO1,3.8667999999999996,70.67,0.7492553876745155,2.62641049526594,-1.5548133854574828,413.56200000000035,30
CC(C)(C)OC(=O)Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1,5.096300000000001,70.67,0.7315716585423835,2.113147516901085,-1.6054488993378093,415.5780000000003,30
O=C(Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1)c1cnc[nH]1,3.7247000000000003,90.12,0.6826619508581492,2.302354801968958,-1.7640605802046332,409.5340000000002,30
Cc1cnc(C(=O)Nc2cccc(CN3CCC(C(=O)NC4CCCC4)CC3)c2)nc1,3.7098999999999993,87.22,0.7472555291706967,2.3313052420639355,-1.7140871699963642,421.54500000000024,31
Cc1nn(C)cc1C(=O)Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1,4.043499999999999,79.26,0.7231655411168219,2.282783815974531,-2.0693033958107594,437.5880000000003,32
CC(=O)Nc1cccc(CN2CCC(C(=O)NC3CCCCC3)CC2)c1,3.707699999999999,61.440000000000005,0.8498335765709939,1.9387353356175065,-1.7182001230413186,357.4980000000003,26
CCc1cc(C(=O)Nc2cccc(CN3CCC(C(=O)NC4CCCCC4)CC3)c2)[nH]n1,4.287100000000001,90.12,0.6130582607354873,2.4208644719244727,-1.9893912764087593,437.58800000000025,32
